"","date(LT)","Latitude","Longitude","AE51_BC (ug/m3)","AE51_BC_NR (ug/m3)","AE51_BC_NR_LC (ug/m3)","DT8530_PM2.5 (ug/m3)","DT8530_PM2.5_RHC (ug/m3)","DT8530_PM2.5_RHC_Ref (ug/m3)","DT8530_PM2.5_Ref (ug/m3)","RH(%)","CPC3007_Particle Concentration (#/cm3)","LI-COR_CO2 (ppm)"
"31",2019-09-25 09:59:54,13.0072236713,77.621721318,54.597,54.597,70.9938526710374,227,157.025413049735,157.025413049735,227,0.714,340587.5,497
"32",2019-09-25 09:59:55,13.0072886311,77.6217727829,54.347,54.347,70.678314576324,213,147.341026341822,147.341026341822,213,0.714,336253.5,499
"33",2019-09-25 09:59:56,13.0073548481,77.6218279358,54.161,54.161,70.4459330162868,204,141.115349172449,141.115349172449,204,0.714,341187,504
"34",2019-09-25 09:59:57,13.0074232444,77.6218831725,52.22,52.22,67.9299186328456,209,144.57405871099,144.57405871099,209,0.714,345603.5,507
"35",2019-09-25 09:59:58,13.007492898,77.6219396666,50.353,50.353,65.5095403223596,216,149.705772083394,149.705772083394,216,0.713,348320.5,524
"36",2019-09-25 09:59:59,13.0075617973,77.6219949871,55.591,55.591,72.3339740130631,211,146.240360692575,146.240360692575,211,0.713,349673.5,536
"37",2019-09-25 10:00:00,13.0076270085,77.6220529061,51.785,51.785,67.3902072138952,194,134.457961963789,134.457961963789,194,0.713,346967.5,547
"38",2019-09-25 10:00:01,13.0076890346,77.6221092325,48.576,48.576,63.2216559329596,174,120.828671733344,120.828671733344,174,0.712,348375.5,533
"39",2019-09-25 10:00:02,13.007749049,77.6221633796,49.574,49.574,64.5281752568929,162,112.495659889665,112.495659889665,162,0.712,338530.5,525
"40",2019-09-25 10:00:03,13.0078072194,77.6222161017,47.951,47.951,62.4229651214838,161,111.801242236025,111.801242236025,161,0.712,338717.5,523
"41",2019-09-25 10:00:04,13.0078626238,77.6222715899,44.685,44.685,58.177643452272,155,107.634736314185,107.634736314185,155,0.712,341082.5,518
"42",2019-09-25 10:00:05,13.0079191178,77.622327581,50.188,50.188,65.3505457155944,158,109.717989275105,109.717989275105,158,0.712,354123,517
"43",2019-09-25 10:00:06,13.0079795513,77.6223862544,51.764,51.764,67.4112099488282,196,136.105860113422,136.105860113422,196,0.712,368731,518
"44",2019-09-25 10:00:07,13.0080436729,77.6224497054,52.91,52.91,68.912343384518,260,180.548589946376,180.548589946376,260,0.712,346912.5,515
"45",2019-09-25 10:00:08,13.0081127398,77.6225139108,29.819,29.819,38.8405444707239,242,168.371028714052,168.371028714052,242,0.711,320782,510
"46",2019-09-25 10:00:09,13.008184405,77.6225792896,36.743,36.743,47.8637974522178,213,148.194335190467,148.194335190467,213,0.711,292567,499
"47",2019-09-25 10:00:10,13.0082531366,77.6226441655,35.316,35.316,46.0087768522718,195,135.670870244794,135.670870244794,195,0.711,276826,498
"48",2019-09-25 10:00:11,13.0083196051,77.6227090415,40.5,40.5,52.767700659686,187,130.104885824495,130.104885824495,187,0.711,266645.5,490
"49",2019-09-25 10:00:12,13.0083854031,77.622770397,30.346,30.346,39.5406597907231,183,127.564449251848,127.564449251848,183,0.71,263824,490
"50",2019-09-25 10:00:13,13.0084532127,77.6228331774,33.621,33.621,43.8116615033257,181,126.170302265489,126.170302265489,181,0.71,263235.5,488
"51",2019-09-25 10:00:14,13.0085220281,77.6228951197,65.418,65.418,85.2601261880732,175,121.987861306412,121.987861306412,175,0.71,257719,506
"52",2019-09-25 10:00:15,13.0085926037,77.6229567267,67.388,67.388,87.8424720311617,167,116.411273360976,116.411273360976,167,0.71,257851,504
"53",2019-09-25 10:00:16,13.0086652748,77.623019591,71.248,71.248,92.8905627771393,172,120.123766935604,120.123766935604,172,0.709,265776.5,497
"54",2019-09-25 10:00:17,13.0087393709,77.6230848022,62.874,62.874,81.9852921883242,182,127.107706873721,127.107706873721,182,0.709,261404,496
"55",2019-09-25 10:00:18,13.0088152271,77.6231459063,54.98,54.98,71.7014943349782,187,130.599676842779,130.599676842779,187,0.709,259165.5,492
"56",2019-09-25 10:00:19,13.0088964477,77.6232127938,39.449,39.449,51.4517044059109,195,136.186828793272,136.186828793272,195,0.709,259072,490
