2019-09-16 at 9:59,,,,,,
System_Date_(Y-M-D),System_Time_(h:m:s),CO₂_(µmol_mol⁻¹),H₂O_(mmol_mol⁻¹),CO₂_Absorption,H₂O_Absorption,Flow_Rate_(L_min⁻¹)
16-09-2019,12:43:36,4.59E+02,2.48E+01,8.76E-02,1.25E-01,7.71E-01
16-09-2019,12:43:37,4.61E+02,2.48E+01,8.77E-02,1.25E-01,7.52E-01
16-09-2019,12:43:38,4.64E+02,2.48E+01,8.83E-02,1.25E-01,7.51E-01
16-09-2019,12:43:39,4.71E+02,2.48E+01,8.92E-02,1.25E-01,7.74E-01
16-09-2019,12:43:40,4.73E+02,2.48E+01,8.93E-02,1.25E-01,7.72E-01
16-09-2019,12:43:41,4.72E+02,2.48E+01,8.93E-02,1.25E-01,7.78E-01
16-09-2019,12:43:42,4.78E+02,2.48E+01,9.04E-02,1.25E-01,7.66E-01
16-09-2019,12:43:43,4.90E+02,2.49E+01,9.20E-02,1.25E-01,7.33E-01
16-09-2019,12:43:44,4.99E+02,2.49E+01,9.31E-02,1.25E-01,7.32E-01
16-09-2019,12:43:45,5.04E+02,2.49E+01,9.36E-02,1.25E-01,7.27E-01
16-09-2019,12:43:46,5.12E+02,2.50E+01,9.48E-02,1.25E-01,7.54E-01
16-09-2019,12:43:47,5.23E+02,2.50E+01,9.62E-02,1.25E-01,7.61E-01
16-09-2019,12:43:48,5.25E+02,2.50E+01,9.60E-02,1.25E-01,7.57E-01
16-09-2019,12:43:49,5.17E+02,2.50E+01,9.48E-02,1.25E-01,7.65E-01
16-09-2019,12:43:50,5.11E+02,2.50E+01,9.43E-02,1.25E-01,7.86E-01
16-09-2019,12:43:51,5.13E+02,2.50E+01,9.48E-02,1.26E-01,7.53E-01
16-09-2019,12:43:52,5.17E+02,2.50E+01,9.54E-02,1.25E-01,7.44E-01
16-09-2019,12:43:53,5.25E+02,2.50E+01,9.65E-02,1.26E-01,7.73E-01
16-09-2019,12:43:54,5.32E+02,2.50E+01,9.72E-02,1.26E-01,7.94E-01
16-09-2019,12:43:55,5.33E+02,2.50E+01,9.71E-02,1.26E-01,8.11E-01
16-09-2019,12:43:56,5.28E+02,2.50E+01,9.62E-02,1.26E-01,7.84E-01
16-09-2019,12:43:57,5.17E+02,2.50E+01,9.49E-02,1.26E-01,7.54E-01
16-09-2019,12:43:58,5.08E+02,2.50E+01,9.37E-02,1.25E-01,7.56E-01
16-09-2019,12:43:59,5.05E+02,2.50E+01,9.37E-02,1.25E-01,7.49E-01
16-09-2019,12:44:00,5.04E+02,2.50E+01,9.34E-02,1.25E-01,7.34E-01
16-09-2019,12:44:01,5.08E+02,2.50E+01,9.42E-02,1.25E-01,7.43E-01
16-09-2019,12:44:02,5.12E+02,2.49E+01,9.47E-02,1.25E-01,7.55E-01
16-09-2019,12:44:03,5.19E+02,2.50E+01,9.56E-02,1.26E-01,7.64E-01
16-09-2019,12:44:04,5.21E+02,2.50E+01,9.58E-02,1.26E-01,7.60E-01
16-09-2019,12:44:05,5.25E+02,2.50E+01,9.62E-02,1.26E-01,7.54E-01
16-09-2019,12:44:06,5.25E+02,2.50E+01,9.61E-02,1.26E-01,7.60E-01
16-09-2019,12:44:07,5.26E+02,2.50E+01,9.64E-02,1.26E-01,7.59E-01
16-09-2019,12:44:08,5.25E+02,2.50E+01,9.63E-02,1.26E-01,7.60E-01
16-09-2019,12:44:09,5.26E+02,2.50E+01,9.63E-02,1.26E-01,7.57E-01
16-09-2019,12:44:10,5.21E+02,2.50E+01,9.54E-02,1.26E-01,7.41E-01
16-09-2019,12:44:11,5.13E+02,2.50E+01,9.45E-02,1.25E-01,7.58E-01
16-09-2019,12:44:12,5.07E+02,2.49E+01,9.35E-02,1.25E-01,7.58E-01
16-09-2019,12:44:13,5.00E+02,2.50E+01,9.28E-02,1.26E-01,7.27E-01
16-09-2019,12:44:14,5.04E+02,2.50E+01,9.37E-02,1.25E-01,7.43E-01
16-09-2019,12:44:15,5.05E+02,2.49E+01,9.35E-02,1.25E-01,7.55E-01
16-09-2019,12:44:16,5.02E+02,2.50E+01,9.29E-02,1.25E-01,7.37E-01
16-09-2019,12:44:17,4.99E+02,2.49E+01,9.30E-02,1.25E-01,7.35E-01
16-09-2019,12:44:18,5.05E+02,2.50E+01,9.38E-02,1.25E-01,7.73E-01
16-09-2019,12:44:19,5.07E+02,2.49E+01,9.38E-02,1.25E-01,7.81E-01
16-09-2019,12:44:20,5.08E+02,2.50E+01,9.39E-02,1.25E-01,7.64E-01
16-09-2019,12:44:21,5.07E+02,2.49E+01,9.38E-02,1.25E-01,7.63E-01
16-09-2019,12:44:22,5.05E+02,2.49E+01,9.36E-02,1.25E-01,7.70E-01
16-09-2019,12:44:23,5.03E+02,2.49E+01,9.33E-02,1.25E-01,7.52E-01
16-09-2019,12:44:24,5.01E+02,2.49E+01,9.30E-02,1.25E-01,7.53E-01
16-09-2019,12:44:25,5.00E+02,2.48E+01,9.30E-02,1.25E-01,7.85E-01
16-09-2019,12:44:26,5.02E+02,2.48E+01,9.33E-02,1.25E-01,7.71E-01
16-09-2019,12:44:27,5.04E+02,2.48E+01,9.36E-02,1.25E-01,8.00E-01
16-09-2019,12:44:28,5.06E+02,2.48E+01,9.36E-02,1.25E-01,8.07E-01
16-09-2019,12:44:29,5.01E+02,2.48E+01,9.28E-02,1.25E-01,7.90E-01
16-09-2019,12:44:30,4.88E+02,2.48E+01,9.11E-02,1.25E-01,7.99E-01
16-09-2019,12:44:31,4.85E+02,2.48E+01,9.10E-02,1.25E-01,7.83E-01
16-09-2019,12:44:32,4.85E+02,2.47E+01,9.10E-02,1.25E-01,8.15E-01
16-09-2019,12:44:33,4.80E+02,2.47E+01,9.01E-02,1.25E-01,7.91E-01
16-09-2019,12:44:34,4.74E+02,2.47E+01,8.94E-02,1.25E-01,7.95E-01
16-09-2019,12:44:35,4.73E+02,2.47E+01,8.95E-02,1.25E-01,7.83E-01
16-09-2019,12:44:36,4.73E+02,2.47E+01,8.93E-02,1.25E-01,7.81E-01
16-09-2019,12:44:37,4.75E+02,2.47E+01,8.98E-02,1.25E-01,7.74E-01
16-09-2019,12:44:38,4.77E+02,2.48E+01,9.00E-02,1.25E-01,7.70E-01
16-09-2019,12:44:39,4.79E+02,2.48E+01,9.03E-02,1.25E-01,7.84E-01
16-09-2019,12:44:40,4.82E+02,2.48E+01,9.06E-02,1.25E-01,7.64E-01
16-09-2019,12:44:41,4.83E+02,2.48E+01,9.08E-02,1.25E-01,7.38E-01
16-09-2019,12:44:42,4.83E+02,2.48E+01,9.08E-02,1.25E-01,7.37E-01
16-09-2019,12:44:43,4.82E+02,2.48E+01,9.04E-02,1.25E-01,7.20E-01
16-09-2019,12:44:44,4.80E+02,2.48E+01,9.03E-02,1.25E-01,7.31E-01
16-09-2019,12:44:45,4.82E+02,2.48E+01,9.07E-02,1.25E-01,7.64E-01
16-09-2019,12:44:46,4.82E+02,2.48E+01,9.05E-02,1.25E-01,7.55E-01
16-09-2019,12:44:47,4.85E+02,2.49E+01,9.10E-02,1.25E-01,7.61E-01
16-09-2019,12:44:48,4.86E+02,2.49E+01,9.12E-02,1.25E-01,7.26E-01
16-09-2019,12:44:49,4.88E+02,2.49E+01,9.12E-02,1.25E-01,7.38E-01
16-09-2019,12:44:50,4.87E+02,2.49E+01,9.14E-02,1.25E-01,7.66E-01
16-09-2019,12:44:51,4.92E+02,2.49E+01,9.22E-02,1.25E-01,7.85E-01
16-09-2019,12:44:52,4.91E+02,2.50E+01,9.14E-02,1.26E-01,7.67E-01
16-09-2019,12:44:53,4.83E+02,2.50E+01,9.06E-02,1.25E-01,7.89E-01
16-09-2019,12:44:54,4.81E+02,2.50E+01,9.03E-02,1.25E-01,7.82E-01
16-09-2019,12:44:55,4.79E+02,2.50E+01,9.02E-02,1.25E-01,7.89E-01
16-09-2019,12:44:56,4.81E+02,2.50E+01,9.03E-02,1.25E-01,7.91E-01
16-09-2019,12:44:57,4.77E+02,2.50E+01,8.98E-02,1.26E-01,8.06E-01
16-09-2019,12:44:58,4.74E+02,2.50E+01,8.95E-02,1.25E-01,8.02E-01
16-09-2019,12:44:59,4.72E+02,2.50E+01,8.91E-02,1.26E-01,7.74E-01
16-09-2019,12:45:00,4.69E+02,2.50E+01,8.87E-02,1.26E-01,8.08E-01
16-09-2019,12:45:01,4.66E+02,2.51E+01,8.85E-02,1.26E-01,8.00E-01
16-09-2019,12:45:02,4.69E+02,2.51E+01,8.88E-02,1.26E-01,7.80E-01
16-09-2019,12:45:03,4.70E+02,2.51E+01,8.91E-02,1.26E-01,8.06E-01
16-09-2019,12:45:04,4.72E+02,2.51E+01,8.93E-02,1.26E-01,7.88E-01
16-09-2019,12:45:05,4.75E+02,2.51E+01,8.97E-02,1.26E-01,8.00E-01
16-09-2019,12:45:06,4.76E+02,2.52E+01,8.98E-02,1.26E-01,7.84E-01
16-09-2019,12:45:07,4.78E+02,2.52E+01,9.00E-02,1.26E-01,7.90E-01
16-09-2019,12:45:08,4.81E+02,2.51E+01,9.07E-02,1.26E-01,8.05E-01
16-09-2019,12:45:09,4.87E+02,2.52E+01,9.10E-02,1.26E-01,7.78E-01
16-09-2019,12:45:10,4.93E+02,2.52E+01,9.25E-02,1.26E-01,7.77E-01
16-09-2019,12:45:11,5.05E+02,2.52E+01,9.37E-02,1.26E-01,8.05E-01
16-09-2019,12:45:12,5.03E+02,2.52E+01,9.32E-02,1.26E-01,8.03E-01
16-09-2019,12:45:13,5.02E+02,2.52E+01,9.31E-02,1.26E-01,7.76E-01
16-09-2019,12:45:14,5.03E+02,2.53E+01,9.33E-02,1.26E-01,8.10E-01
16-09-2019,12:45:15,5.04E+02,2.53E+01,9.33E-02,1.26E-01,7.81E-01
16-09-2019,12:45:16,5.00E+02,2.53E+01,9.29E-02,1.27E-01,7.95E-01
16-09-2019,12:45:17,5.01E+02,2.53E+01,9.31E-02,1.27E-01,7.97E-01
16-09-2019,12:45:18,5.04E+02,2.53E+01,9.34E-02,1.27E-01,7.96E-01
16-09-2019,12:45:19,4.99E+02,2.53E+01,9.27E-02,1.27E-01,7.99E-01
16-09-2019,12:45:20,4.99E+02,2.53E+01,9.28E-02,1.27E-01,7.86E-01
16-09-2019,12:45:21,4.96E+02,2.53E+01,9.22E-02,1.26E-01,8.01E-01
16-09-2019,12:45:22,4.93E+02,2.53E+01,9.19E-02,1.26E-01,8.02E-01
16-09-2019,12:45:23,4.91E+02,2.53E+01,9.16E-02,1.26E-01,7.73E-01
16-09-2019,12:45:24,4.91E+02,2.53E+01,9.17E-02,1.26E-01,7.71E-01
16-09-2019,12:45:25,4.88E+02,2.52E+01,9.12E-02,1.26E-01,7.67E-01
16-09-2019,12:45:26,4.90E+02,2.52E+01,9.18E-02,1.26E-01,7.55E-01
16-09-2019,12:45:27,4.97E+02,2.52E+01,9.27E-02,1.26E-01,7.66E-01
16-09-2019,12:45:28,5.01E+02,2.52E+01,9.32E-02,1.26E-01,7.70E-01
16-09-2019,12:45:29,5.03E+02,2.52E+01,9.33E-02,1.26E-01,7.54E-01
16-09-2019,12:45:30,5.03E+02,2.52E+01,9.33E-02,1.26E-01,7.65E-01
16-09-2019,12:45:31,5.04E+02,2.52E+01,9.34E-02,1.26E-01,7.54E-01
16-09-2019,12:45:32,5.02E+02,2.52E+01,9.29E-02,1.26E-01,7.61E-01
16-09-2019,12:45:33,4.95E+02,2.52E+01,9.21E-02,1.26E-01,7.75E-01
16-09-2019,12:45:34,4.89E+02,2.52E+01,9.12E-02,1.26E-01,7.54E-01
16-09-2019,12:45:35,4.90E+02,2.52E+01,9.19E-02,1.26E-01,7.51E-01
16-09-2019,12:45:36,4.95E+02,2.51E+01,9.24E-02,1.26E-01,7.81E-01
16-09-2019,12:45:37,4.99E+02,2.52E+01,9.30E-02,1.26E-01,7.52E-01
16-09-2019,12:45:38,5.02E+02,2.52E+01,9.31E-02,1.26E-01,7.32E-01
16-09-2019,12:45:39,4.96E+02,2.52E+01,9.22E-02,1.26E-01,7.37E-01
16-09-2019,12:45:40,4.93E+02,2.52E+01,9.19E-02,1.26E-01,7.40E-01
16-09-2019,12:45:41,4.90E+02,2.52E+01,9.15E-02,1.26E-01,7.34E-01
16-09-2019,12:45:42,4.88E+02,2.52E+01,9.13E-02,1.26E-01,7.44E-01
16-09-2019,12:45:43,4.86E+02,2.52E+01,9.10E-02,1.26E-01,7.51E-01
16-09-2019,12:45:44,4.86E+02,2.52E+01,9.10E-02,1.26E-01,7.74E-01
16-09-2019,12:45:45,4.84E+02,2.51E+01,9.08E-02,1.26E-01,7.69E-01
16-09-2019,12:45:46,4.86E+02,2.51E+01,9.12E-02,1.26E-01,7.78E-01
16-09-2019,12:45:47,4.87E+02,2.51E+01,9.11E-02,1.26E-01,7.68E-01
16-09-2019,12:45:48,4.84E+02,2.51E+01,9.08E-02,1.26E-01,7.75E-01
16-09-2019,12:45:49,4.84E+02,2.51E+01,9.10E-02,1.26E-01,7.67E-01
16-09-2019,12:45:50,4.92E+02,2.51E+01,9.21E-02,1.26E-01,7.78E-01
16-09-2019,12:45:51,4.88E+02,2.51E+01,9.10E-02,1.26E-01,7.59E-01
16-09-2019,12:45:52,4.82E+02,2.51E+01,9.05E-02,1.26E-01,7.50E-01
16-09-2019,12:45:53,4.82E+02,2.51E+01,9.05E-02,1.26E-01,7.22E-01
16-09-2019,12:45:54,4.91E+02,2.51E+01,9.23E-02,1.26E-01,7.35E-01
16-09-2019,12:45:55,4.92E+02,2.51E+01,9.17E-02,1.26E-01,7.40E-01
16-09-2019,12:45:56,4.89E+02,2.51E+01,9.14E-02,1.26E-01,7.35E-01
16-09-2019,12:45:57,4.95E+02,2.52E+01,9.28E-02,1.26E-01,7.35E-01
16-09-2019,12:45:58,5.03E+02,2.51E+01,9.33E-02,1.26E-01,7.77E-01
16-09-2019,12:45:59,5.07E+02,2.52E+01,9.40E-02,1.26E-01,7.73E-01
16-09-2019,12:46:00,5.09E+02,2.52E+01,9.40E-02,1.26E-01,7.80E-01
16-09-2019,12:46:01,5.09E+02,2.52E+01,9.42E-02,1.26E-01,7.73E-01
16-09-2019,12:46:02,5.04E+02,2.52E+01,9.31E-02,1.26E-01,7.70E-01
16-09-2019,12:46:03,4.97E+02,2.52E+01,9.24E-02,1.26E-01,7.78E-01
16-09-2019,12:46:04,4.99E+02,2.52E+01,9.28E-02,1.26E-01,7.75E-01
16-09-2019,12:46:05,4.97E+02,2.52E+01,9.25E-02,1.26E-01,7.74E-01
16-09-2019,12:46:06,4.99E+02,2.53E+01,9.29E-02,1.26E-01,7.62E-01
16-09-2019,12:46:07,5.01E+02,2.52E+01,9.32E-02,1.26E-01,7.55E-01
16-09-2019,12:46:08,5.01E+02,2.53E+01,9.29E-02,1.26E-01,7.57E-01
16-09-2019,12:46:09,4.95E+02,2.53E+01,9.20E-02,1.26E-01,7.27E-01
16-09-2019,12:46:10,4.92E+02,2.53E+01,9.19E-02,1.26E-01,7.50E-01
16-09-2019,12:46:11,4.90E+02,2.53E+01,9.15E-02,1.26E-01,7.46E-01
16-09-2019,12:46:12,4.92E+02,2.53E+01,9.20E-02,1.26E-01,7.32E-01
16-09-2019,12:46:13,4.93E+02,2.53E+01,9.19E-02,1.26E-01,7.57E-01
16-09-2019,12:46:14,4.92E+02,2.53E+01,9.18E-02,1.27E-01,7.21E-01
16-09-2019,12:46:15,4.94E+02,2.53E+01,9.22E-02,1.26E-01,7.41E-01
16-09-2019,12:46:16,4.93E+02,2.53E+01,9.20E-02,1.27E-01,7.39E-01
16-09-2019,12:46:17,5.31E+02,2.53E+01,9.88E-02,1.27E-01,7.40E-01
16-09-2019,12:46:18,5.53E+02,2.54E+01,9.94E-02,1.27E-01,7.42E-01
16-09-2019,12:46:19,5.44E+02,2.54E+01,9.84E-02,1.27E-01,7.68E-01
16-09-2019,12:46:20,5.39E+02,2.54E+01,9.77E-02,1.27E-01,7.90E-01
16-09-2019,12:46:21,5.39E+02,2.54E+01,9.79E-02,1.27E-01,7.63E-01
16-09-2019,12:46:22,5.35E+02,2.54E+01,9.73E-02,1.27E-01,7.42E-01
16-09-2019,12:46:23,5.28E+02,2.53E+01,9.62E-02,1.27E-01,7.34E-01
16-09-2019,12:46:24,5.17E+02,2.53E+01,9.49E-02,1.27E-01,7.46E-01
16-09-2019,12:46:25,5.13E+02,2.53E+01,9.46E-02,1.26E-01,7.59E-01
16-09-2019,12:46:26,5.11E+02,2.53E+01,9.42E-02,1.26E-01,7.84E-01
16-09-2019,12:46:27,5.04E+02,2.53E+01,9.32E-02,1.26E-01,7.68E-01
16-09-2019,12:46:28,5.01E+02,2.53E+01,9.30E-02,1.26E-01,7.85E-01
16-09-2019,12:46:29,5.01E+02,2.53E+01,9.30E-02,1.26E-01,7.65E-01
16-09-2019,12:46:30,4.86E+02,2.52E+01,9.03E-02,1.26E-01,7.74E-01
16-09-2019,12:46:31,4.70E+02,2.51E+01,8.85E-02,1.26E-01,7.84E-01
16-09-2019,12:46:32,4.79E+02,2.52E+01,9.08E-02,1.26E-01,7.75E-01
16-09-2019,12:46:33,4.85E+02,2.52E+01,9.06E-02,1.26E-01,7.72E-01
16-09-2019,12:46:34,4.74E+02,2.52E+01,8.92E-02,1.26E-01,7.74E-01
16-09-2019,12:46:35,4.73E+02,2.52E+01,8.94E-02,1.26E-01,7.63E-01
16-09-2019,12:46:36,4.80E+02,2.52E+01,9.05E-02,1.26E-01,7.60E-01
16-09-2019,12:46:37,4.82E+02,2.52E+01,9.05E-02,1.26E-01,7.62E-01
16-09-2019,12:46:38,4.79E+02,2.52E+01,8.99E-02,1.26E-01,7.59E-01
16-09-2019,12:46:39,5.00E+02,2.52E+01,9.45E-02,1.26E-01,7.83E-01
16-09-2019,12:46:40,5.35E+02,2.52E+01,9.78E-02,1.26E-01,7.63E-01
16-09-2019,12:46:41,5.63E+02,2.52E+01,1.02E-01,1.26E-01,7.90E-01
16-09-2019,12:46:42,5.76E+02,2.53E+01,1.02E-01,1.26E-01,7.92E-01
16-09-2019,12:46:43,5.72E+02,2.54E+01,1.02E-01,1.27E-01,7.56E-01
16-09-2019,12:46:44,5.77E+02,2.54E+01,1.03E-01,1.27E-01,7.73E-01
16-09-2019,12:46:45,5.69E+02,2.53E+01,1.01E-01,1.26E-01,7.83E-01
16-09-2019,12:46:46,5.70E+02,2.53E+01,1.02E-01,1.27E-01,7.54E-01
16-09-2019,12:46:47,5.87E+02,2.53E+01,1.04E-01,1.27E-01,7.78E-01
16-09-2019,12:46:48,5.79E+02,2.53E+01,1.02E-01,1.26E-01,7.64E-01
16-09-2019,12:46:49,5.67E+02,2.53E+01,1.01E-01,1.26E-01,7.55E-01
16-09-2019,12:46:50,5.66E+02,2.52E+01,1.02E-01,1.26E-01,7.76E-01
16-09-2019,12:46:51,5.55E+02,2.52E+01,9.88E-02,1.26E-01,7.72E-01
16-09-2019,12:46:52,5.16E+02,2.49E+01,9.41E-02,1.25E-01,7.77E-01
16-09-2019,12:46:53,5.02E+02,2.48E+01,9.28E-02,1.25E-01,7.65E-01
16-09-2019,12:46:54,5.02E+02,2.48E+01,9.35E-02,1.25E-01,7.69E-01
16-09-2019,12:46:55,5.06E+02,2.48E+01,9.36E-02,1.25E-01,7.84E-01
16-09-2019,12:46:56,5.06E+02,2.49E+01,9.39E-02,1.25E-01,7.76E-01
16-09-2019,12:46:57,5.11E+02,2.49E+01,9.45E-02,1.25E-01,7.80E-01
16-09-2019,12:46:58,5.20E+02,2.49E+01,9.52E-02,1.25E-01,7.66E-01
16-09-2019,12:46:59,5.02E+02,2.48E+01,9.29E-02,1.25E-01,7.67E-01
16-09-2019,12:47:00,5.00E+02,2.48E+01,9.29E-02,1.25E-01,7.63E-01
16-09-2019,12:47:01,4.99E+02,2.48E+01,9.27E-02,1.25E-01,7.58E-01
16-09-2019,12:47:02,4.95E+02,2.48E+01,9.21E-02,1.25E-01,7.61E-01
16-09-2019,12:47:03,4.90E+02,2.48E+01,9.15E-02,1.25E-01,7.54E-01
16-09-2019,12:47:04,4.89E+02,2.48E+01,9.16E-02,1.25E-01,7.52E-01
16-09-2019,12:47:05,4.92E+02,2.48E+01,9.18E-02,1.25E-01,7.83E-01
16-09-2019,12:47:06,4.91E+02,2.47E+01,9.17E-02,1.25E-01,7.73E-01
16-09-2019,12:47:07,4.90E+02,2.47E+01,9.16E-02,1.24E-01,7.87E-01
16-09-2019,12:47:08,4.92E+02,2.47E+01,9.18E-02,1.24E-01,7.49E-01
16-09-2019,12:47:09,4.93E+02,2.46E+01,9.18E-02,1.24E-01,7.56E-01
16-09-2019,12:47:10,4.82E+02,2.46E+01,9.03E-02,1.24E-01,7.93E-01
16-09-2019,12:47:11,4.82E+02,2.46E+01,9.05E-02,1.24E-01,7.91E-01
16-09-2019,12:47:12,4.86E+02,2.46E+01,9.14E-02,1.24E-01,7.58E-01
16-09-2019,12:47:13,4.90E+02,2.45E+01,9.16E-02,1.24E-01,7.69E-01
16-09-2019,12:47:14,4.93E+02,2.46E+01,9.21E-02,1.24E-01,7.50E-01
16-09-2019,12:47:15,4.95E+02,2.46E+01,9.22E-02,1.24E-01,7.62E-01
16-09-2019,12:47:16,4.98E+02,2.46E+01,9.31E-02,1.24E-01,7.60E-01
16-09-2019,12:47:17,5.07E+02,2.46E+01,9.38E-02,1.24E-01,7.55E-01
16-09-2019,12:47:18,5.01E+02,2.46E+01,9.27E-02,1.24E-01,7.40E-01
16-09-2019,12:47:19,4.97E+02,2.46E+01,9.25E-02,1.24E-01,7.37E-01
16-09-2019,12:47:20,4.98E+02,2.46E+01,9.26E-02,1.24E-01,7.40E-01
16-09-2019,12:47:21,4.98E+02,2.47E+01,9.27E-02,1.25E-01,7.40E-01
16-09-2019,12:47:22,5.03E+02,2.47E+01,9.39E-02,1.25E-01,7.29E-01
16-09-2019,12:47:23,5.26E+02,2.48E+01,9.64E-02,1.25E-01,7.38E-01
16-09-2019,12:47:24,5.04E+02,2.48E+01,9.26E-02,1.25E-01,7.37E-01
16-09-2019,12:47:25,4.95E+02,2.48E+01,9.22E-02,1.25E-01,7.71E-01
16-09-2019,12:47:26,5.00E+02,2.48E+01,9.30E-02,1.25E-01,8.00E-01
16-09-2019,12:47:27,5.02E+02,2.48E+01,9.33E-02,1.25E-01,8.04E-01
16-09-2019,12:47:28,5.02E+02,2.49E+01,9.28E-02,1.25E-01,8.06E-01
16-09-2019,12:47:29,4.89E+02,2.49E+01,9.13E-02,1.25E-01,7.94E-01
16-09-2019,12:47:30,4.89E+02,2.49E+01,9.16E-02,1.25E-01,7.63E-01
16-09-2019,12:47:31,4.92E+02,2.49E+01,9.16E-02,1.25E-01,7.72E-01
16-09-2019,12:47:32,4.81E+02,2.49E+01,9.03E-02,1.25E-01,7.71E-01
16-09-2019,12:47:33,4.85E+02,2.49E+01,9.10E-02,1.25E-01,7.65E-01
16-09-2019,12:47:34,4.90E+02,2.50E+01,9.19E-02,1.25E-01,7.57E-01
16-09-2019,12:47:35,4.92E+02,2.50E+01,9.19E-02,1.25E-01,7.57E-01
16-09-2019,12:47:36,4.91E+02,2.49E+01,9.18E-02,1.25E-01,7.65E-01
16-09-2019,12:47:37,5.00E+02,2.49E+01,9.30E-02,1.25E-01,7.64E-01
16-09-2019,12:47:38,5.00E+02,2.48E+01,9.31E-02,1.25E-01,7.55E-01
16-09-2019,12:47:39,5.11E+02,2.49E+01,9.47E-02,1.25E-01,7.64E-01
16-09-2019,12:47:40,5.07E+02,2.49E+01,9.33E-02,1.25E-01,7.72E-01
16-09-2019,12:47:41,4.99E+02,2.48E+01,9.25E-02,1.25E-01,7.98E-01
16-09-2019,12:47:42,4.97E+02,2.48E+01,9.24E-02,1.25E-01,7.98E-01
16-09-2019,12:47:43,4.95E+02,2.48E+01,9.21E-02,1.25E-01,7.95E-01
16-09-2019,12:47:44,4.92E+02,2.47E+01,9.16E-02,1.25E-01,7.83E-01
16-09-2019,12:47:45,4.86E+02,2.47E+01,9.09E-02,1.25E-01,7.53E-01
16-09-2019,12:47:46,4.80E+02,2.47E+01,9.01E-02,1.25E-01,7.22E-01
16-09-2019,12:47:47,4.80E+02,2.47E+01,9.03E-02,1.25E-01,7.37E-01
16-09-2019,12:47:48,4.79E+02,2.47E+01,9.00E-02,1.25E-01,7.64E-01
16-09-2019,12:47:49,4.78E+02,2.48E+01,8.99E-02,1.25E-01,7.59E-01
16-09-2019,12:47:50,4.80E+02,2.48E+01,9.05E-02,1.25E-01,7.37E-01
16-09-2019,12:47:51,4.82E+02,2.47E+01,9.05E-02,1.25E-01,7.58E-01
16-09-2019,12:47:52,4.84E+02,2.47E+01,9.07E-02,1.25E-01,7.54E-01
16-09-2019,12:47:53,4.84E+02,2.47E+01,9.08E-02,1.24E-01,7.40E-01
16-09-2019,12:47:54,4.80E+02,2.47E+01,8.99E-02,1.25E-01,7.21E-01
16-09-2019,12:47:55,4.65E+02,2.47E+01,8.77E-02,1.24E-01,7.41E-01
16-09-2019,12:47:56,4.50E+02,2.48E+01,8.57E-02,1.25E-01,7.36E-01
16-09-2019,12:47:57,4.44E+02,2.48E+01,8.52E-02,1.25E-01,7.32E-01
16-09-2019,12:47:58,4.41E+02,2.48E+01,8.48E-02,1.25E-01,7.47E-01
16-09-2019,12:47:59,4.40E+02,2.47E+01,8.47E-02,1.25E-01,7.57E-01
16-09-2019,12:48:00,4.39E+02,2.47E+01,8.45E-02,1.25E-01,7.58E-01
16-09-2019,12:48:01,4.36E+02,2.47E+01,8.41E-02,1.25E-01,7.60E-01
16-09-2019,12:48:02,4.35E+02,2.47E+01,8.41E-02,1.25E-01,7.57E-01
16-09-2019,12:48:03,4.38E+02,2.48E+01,8.46E-02,1.25E-01,7.63E-01
16-09-2019,12:48:04,4.40E+02,2.48E+01,8.48E-02,1.25E-01,8.03E-01
16-09-2019,12:48:05,4.40E+02,2.49E+01,8.47E-02,1.25E-01,7.92E-01
16-09-2019,12:48:06,4.41E+02,2.49E+01,8.50E-02,1.25E-01,7.90E-01
16-09-2019,12:48:07,4.38E+02,2.50E+01,8.44E-02,1.26E-01,7.65E-01
16-09-2019,12:48:08,4.39E+02,2.51E+01,8.47E-02,1.26E-01,7.59E-01
16-09-2019,12:48:09,4.39E+02,2.51E+01,8.45E-02,1.26E-01,7.67E-01
16-09-2019,12:48:10,4.40E+02,2.51E+01,8.49E-02,1.26E-01,7.68E-01
16-09-2019,12:48:11,4.43E+02,2.51E+01,8.52E-02,1.26E-01,7.83E-01
16-09-2019,12:48:12,4.46E+02,2.51E+01,8.58E-02,1.26E-01,7.59E-01
16-09-2019,12:48:13,4.49E+02,2.51E+01,8.61E-02,1.26E-01,7.88E-01
16-09-2019,12:48:14,4.49E+02,2.51E+01,8.60E-02,1.26E-01,7.69E-01
16-09-2019,12:48:15,4.52E+02,2.51E+01,8.67E-02,1.26E-01,7.96E-01
16-09-2019,12:48:16,4.57E+02,2.52E+01,8.72E-02,1.26E-01,8.15E-01
16-09-2019,12:48:17,4.57E+02,2.52E+01,8.71E-02,1.26E-01,7.83E-01
16-09-2019,12:48:18,4.60E+02,2.52E+01,8.77E-02,1.26E-01,8.00E-01
16-09-2019,12:48:19,4.55E+02,2.52E+01,8.64E-02,1.26E-01,7.97E-01
16-09-2019,12:48:20,4.52E+02,2.52E+01,8.67E-02,1.26E-01,7.94E-01
16-09-2019,12:48:21,4.55E+02,2.52E+01,8.67E-02,1.26E-01,8.02E-01
16-09-2019,12:48:22,4.55E+02,2.52E+01,8.68E-02,1.26E-01,7.71E-01
16-09-2019,12:48:23,4.57E+02,2.52E+01,8.76E-02,1.26E-01,7.59E-01
16-09-2019,12:48:24,4.77E+02,2.51E+01,9.04E-02,1.26E-01,7.60E-01
